q,n,r,lower_bound,upper_bound,lower_bound_reference,upper_bound_reference
2,9,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,9,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,1,94,128,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,10,2,19,48,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,10,3,6,14,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,10,4,4,4,rule_radius_n_minus_one_exact;rule_lower_block_group_back_propagation,rule_constant_symbol;rule_free_lengthening
2,10,5,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,10,6,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,10,7,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,10,8,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,10,9,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,10,10,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,11,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,10,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,1,171,256,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,11,2,31,96,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,11,3,9,28,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,11,4,4,8,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,11,5,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,11,6,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,11,7,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,11,8,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,11,9,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,11,10,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,11,11,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,11,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,1,316,512,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,12,2,52,192,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,12,3,14,56,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,12,4,6,16,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,12,5,4,4,rule_radius_n_minus_one_exact;rule_lower_block_group_back_propagation,rule_constant_symbol;rule_free_lengthening
2,12,6,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,12,7,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,12,8,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,12,9,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,12,10,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,12,11,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,12,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,12,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,1,586,1024,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,13,2,90,384,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,13,3,22,112,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,13,4,8,32,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,13,5,4,8,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,13,6,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,13,7,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,13,8,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,13,9,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,13,10,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,13,11,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,13,12,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,13,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,13,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,1,1093,2048,rule_sphere_covering_bound,lean_binary_hamming_upper;rule_puncturing
2,14,2,155,768,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,14,3,35,224,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,14,4,12,64,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,14,5,5,16,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,14,6,4,4,rule_radius_n_minus_one_exact;rule_lower_block_group_back_propagation,rule_constant_symbol;rule_free_lengthening
2,14,7,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,14,8,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,14,9,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,14,10,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,14,11,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,14,12,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,14,13,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,14,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,14,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,1,2048,2048,rule_sphere_covering_bound,lean_binary_hamming_upper
2,15,2,271,1536,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,15,3,57,448,rule_sphere_covering_bound,lean_small_explicit_upper;rule_free_lengthening
2,15,4,17,128,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,15,5,7,32,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,15,6,4,8,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
2,15,7,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,15,8,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,15,9,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,15,10,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,15,11,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,15,12,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,15,13,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,15,14,2,2,rule_sphere_covering_bound,rule_constant_symbol
2,15,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
2,15,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
